dog_SubStatusCode,Age,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,GoodWStrangers,WalksWellOnLeash,TrafficFear,NoiseFear,SitsOnCommand,StaysOnCommand,BehavesWellClass,BehavesWellClass.1,EarCleaning,NailCutting,Breed,Color,Sex,RaiserState,GoodAppetite,FoodType,ExerciseType,DayInLife
1,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,4,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult Mini-Chunks,"walking, fetch, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,4,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult Mini-Chunks,"walking, fetch, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,4,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult Mini-Chunks,"walking, fetch, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,4,5,5,5,5,5,3,5,5,4,5,4,5,5,5,4,3,3,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult,"walks, ball play, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,4,5,5,5,5,5,3,5,5,4,5,4,5,5,5,4,3,3,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult,"walks, ball play, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,4,5,5,5,5,5,3,5,5,4,5,4,5,5,5,4,3,3,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult,"walks, ball play, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,4,5,5,5,5,5,3,5,5,4,5,4,5,5,5,4,3,3,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult,"walks, ball play, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,4,5,5,5,5,5,3,5,5,4,5,4,5,5,5,4,3,3,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult,"walks, ball play, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
0,5,5,5,4,5,4,4,3,4,4,2,5,3,5,4,4,4,3,3,4,1,Labrador Retriever,Black,F,VA,Yes,iams,"walks, playing with toys, hide and seek, fetch, obstacle type course","Spouse leaves for work about 7 am.  Before that, our other dog is fed and walked, and the 2 cats fed.  I am now home most of the day.  Twice during workweek visit father in assisted living, days can vary..but gone about 3 hours on those days, usually tues and thurs.. There are the usual errands and work on computer during day.  Live close to Clarendon which is very dog friendly, so lots of places for socialization. We live in a house with a fenced backyard...neighborhood very dog friendly, but unfortunately that means some walk their dogs without a lead...some of our streets have sidewalks, and some do not.  Our cats are of the ""in your face"" variety..one in particular follows me about quite a bit, has swatted at dog a couple of times which was all that was necessary for this dog.  The other one does play and run (usually in the evening) despite their older ages. The cats did adapt to the greyhound with no problem. The dog sleeps in her bed when not being walked or fed or played with...very docile, so much so that it will require me to teach the pup to leave her alone..her only reaction will be to go somewhere the pup isn't, if being bothered by the pup.We like to travel, but our pet menagerie at moment doesn't allow for much..on driving trips take the dog as much as possible.  No long trips planned at the moment.  Weekends much the same with day trips to visit sister in DC, usually take the dog.  Live near a bike path where either walk the dog or bike on nice days."
0,5,5,5,4,5,4,4,3,4,4,2,5,3,5,4,4,4,3,3,4,1,Labrador Retriever,Black,F,VA,Yes,iams,"walks, playing with toys, hide and seek, fetch, obstacle type course","Spouse leaves for work about 7 am.  Before that, our other dog is fed and walked, and the 2 cats fed.  I am now home most of the day.  Twice during workweek visit father in assisted living, days can vary..but gone about 3 hours on those days, usually tues and thurs.. There are the usual errands and work on computer during day.  Live close to Clarendon which is very dog friendly, so lots of places for socialization. We live in a house with a fenced backyard...neighborhood very dog friendly, but unfortunately that means some walk their dogs without a lead...some of our streets have sidewalks, and some do not.  Our cats are of the ""in your face"" variety..one in particular follows me about quite a bit, has swatted at dog a couple of times which was all that was necessary for this dog.  The other one does play and run (usually in the evening) despite their older ages. The cats did adapt to the greyhound with no problem. The dog sleeps in her bed when not being walked or fed or played with...very docile, so much so that it will require me to teach the pup to leave her alone..her only reaction will be to go somewhere the pup isn't, if being bothered by the pup.We like to travel, but our pet menagerie at moment doesn't allow for much..on driving trips take the dog as much as possible.  No long trips planned at the moment.  Weekends much the same with day trips to visit sister in DC, usually take the dog.  Live near a bike path where either walk the dog or bike on nice days."
